category,subcategory,label,codeID,answerType,units,codeDesc,question,startYear,endYear,indicatorID
Sustainability,e-Applications,Who has jurisdiction over OTT services,100090,Boolean,,Who has jurisdiction over OTTs,"Does the Telecom/ICT regulator (or the entity in charge of regulation in the sector) have the jurisdiction to regulate Over-the-Top players (OTTs, e.g., companies producing Internet content, value-added services providers)?",2015,2020,19271
Sustainability,e-Applications,Existing Over-the-Top (OTT) regulations,100090,Boolean,,Existing regulations,Has your country adopted any policy/legislation/regulation related to OTTs/digital platforms?,2015,2021,19274
Sustainability,Emergency telecommunications,ICT regulator's mandate,100083,Boolean,,ICT regulator's mandate,Does the Telecom/ICT regulator (or the entity in charge of regulation in the sector) have responsibilities related to emergency telecommunications?,2020,2021,33411
Sustainability,Emergency telecommunications,Other Government Ministry or agency mandates,100083,MultiSelect,,Other Government Ministry or agency,"If No, who is responsible for/ involved in the area of emergency telecommunications?",2020,2021,33413
Sustainability,Emergency telecommunications,Regulatory or legislative framework on emergency telecoms,100083,MultiSelect,,Regulatory or legislative framework on emergency telecommunications,Has your country adopted a regulatory or legislative framework specifically on emergency telecommunications? ,2020,2021,33419
Sustainability,Emergency telecommunications,National Emergency Telecoms Plan adopted,100083,MultiSelect,,National Emergency Telecommunications Plan adopted,Has your country adopted a National Emergency Telecommunications Plan? ,2020,2021,33421
Sustainability,Emergency telecommunications,Measure or initiatives for implementing the National Emergency Telecoms Plan,100083,MultiSelect,,Measure or initiatives for implementing the National Emergency Telecommunications Plan,Has your country undertaken concrete measure or initiatives for implementing the National Emergency Telecommunications Plan? ,2020,2021,33423
Sustainability,Environment & e-waste,Legal instrument where the provision of e-waste is defined,100101,MultiSelect,,Legal instrument where the provision of e-waste defined,In what legal instrument is the provision of e-waste defined?,2020,2021,33404
Sustainability,Society,Using copy and paste tools within a document,100082,Number,%,"Individuals with ICT skills, by type of skills: Using copy and paste tools to duplicate or move information within a document: All individuals",,2011,2021,16691
Sustainability,Society,Sending e-mails with attached files,100082,Number,%,"Individuals with ICT skills, by type of skills: Sending e-mails with attached files: All individuals",,2010,2021,16700
Sustainability,Society,Using basic arithmetic formula in a spreadsheet,100082,Number,%,"Individuals with ICT skills, by type of skills: Using basic arithmetic formula in a spreadsheet: All individuals",,2011,2021,16709
Sustainability,Society,Connecting and installing new devices,100082,Number,%,"Individuals with ICT skills, by type of skills: Connecting and installing new devices: All individuals",,2011,2021,16718
Sustainability,Society,"Finding, downloading, installing and configuring software",100082,Number,%,"Individuals with ICT skills, by type of skills: Finding, downloading, installing and configuring software: All individuals",,2013,2021,16727
Sustainability,Society,Creating electronic presentations with presentation software,100082,Number,%,"Individuals with ICT skills, by type of skills: Creating electronic presentations with presentation software: All individuals",,2011,2021,16736
Sustainability,Society,Transferring files between a computer and other devices,100082,Number,%,"Individuals with ICT skills, by type of skills: Transferring files between a computer and other devices: All individuals",,2011,2021,16745
Sustainability,Society,Writing a computer program using a programming language,100082,Number,%,"Individuals with ICT skills, by type of skills: Writing a computer program using a specialized programming language: All individuals",,2011,2021,16754
Sustainability,Society,Verifying the reliability of information found online,100082,Number,%,"Individuals with ICT skills, by type of skills: Verifying the reliability of information found online: All individuals",,2018,2021,33719
Sustainability,Society,"Changing privacy settings on your device, account or app",100082,Number,%,"Individuals with ICT skills, by type of skills: Changing privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos): All individuals",,2018,2021,33797
Sustainability,Society,Setting up effective security measures to protect devices and accounts,100082,Number,%,"Individuals with ICT skills, by type of skills: Setting up effective security measures (e.g. strong passwords, log-in attempt notification) to protect devices and online accounts: All individuals",,2018,2021,34031
Trust,Applications and Services,Existing VoIP policies,100042,Boolean,,Existing policies,Does your country have policies or regulations in place that deal with Voice over IP (VoIP)?,2005,2020,3202
Trust,Applications and Services,Access to emergency services for VoIP services,100042,Boolean,,Access to emergency services,Are VoIP providers subject to obligations to provide access to emergency services?,2005,2021,3203
Trust,Applications and Services,VoIP providers subject to universal service/access contribution ,100042,Boolean,,Universal service/access contribution,Are VoIP providers subject to obligations to contribute to universal service/access?,2005,2021,3204
Trust,Applications and Services,Numbering for VoIP services,100042,Boolean,,Current practice,Are VoIP providers allocated PSTN numbers to assign to users?,2005,2021,3205
Trust,Applications and Services,VoIP subject to general ICT laws,100042,Boolean,,VoIP subject to general ICT laws,,2006,2020,4012
Trust,Applications and Services,VoIP use,100042,Boolean,,VoIP use,Are individual users allowed to make voice over IP (VoIP) or Internet telephony phone calls?,2006,2021,4039
Trust,Applications and Services,VoIP services legal,100042,Boolean,,VoIP services legal,Is the provision of VoIP services legal in your country?,2009,2021,8443
Trust,Consumer protection,Responsibility for handling consumer complaints,100039,Boolean,,Consumer complaints,Is the Regulatory Authority responsible for handling consumer complaints?,2003,2021,3121
Trust,Consumer protection,Responsibility for consumer education,100039,Boolean,,Consumer education,"Is the Regulatory Authority responsible for informing consumers of their rights (consumer education, collaboration and education of consumer associations)?",2003,2021,3122
Trust,Consumer protection,Responsibility for ensuring consumer participation in the work of regulator,100039,Boolean,,Consumer participation in the work of regulator,Is the Regulatory Authority responsible for promoting consumer participation in its activities?,2003,2021,3123
Trust,Consumer protection,Responsibility for supporting consumer representation,100039,Boolean,,Consumer representation,Is the Regulatory Authority responsible for representing consumers/defending their rights?,2003,2021,3124
Trust,Consumer protection,Responsibility for providing comparable tariff information,100039,Boolean,,Tariff information,Is the Regulatory Authority responsible for providing comparative tariff information?,2003,2021,3127
Trust,Consumer protection,ICT consumer protection legislation,100039,Boolean,,ICT consumer protection legislation,Is there a specific telecommunication consumer protection legislation/regulation in your country?,2003,2021,3178
Trust,Counterfeit,Who’s responsible for counterfeit ICTs,100102,Boolean,,Who’s responsible for counterfeit ICTs,"Does the Telecom/ICT regulator (or the entity in charge of regulation in the sector) have responsibilities related to ICT counterfeiting (e.g., fake mobile phones, smartphones, computers, any network or other computing equipment components)?",2015,2020,19283
Trust,Counterfeit,Counterfeit policies for the ICT sector,100102,Boolean,,Existing policies,Has your country adopted any policy/legislation/regulation related to ICT counterfeiting?,2015,2020,19299
Trust,Digital identity,Entities subject to KYC requirements,100104,Boolean,,ICT operators/ service providers subject to Know Your Customer (KYC) requirements,Are telecommunication/ICT operators/ service providers subject to Know Your Customer (KYC) requirements?,2017,2021,23646
Trust,Digital identity,Know-Your-Customer (KYC) requirements in place for tecom/ICT operators/service providers,100104,MultiSelect,,KYC requirements in place,"If yes, do these requirements apply to (check all that applies)",2017,2021,23650
Trust,Digital identity,National digital identity system/ programme in place,100104,Boolean,,National digital identity system/ programme in place,Is there a national digital identity system/ programme in place?,2017,2021,23651
Trust,Digital identity,Mechanisms in place to ensure consistency between KYC requirements for Mobile Network Operators and national identity systems/ programmes,100104,Boolean,,Mechanisms in place to ensure consistency between KYC requirements for Mobile Network Operators and national identity systems/ programmes,"If yes, are mechanisms in place to ensure consistency between KYC requirements for Mobile Network Operators and national identity systems/ programmes?",2017,2021,23652
Trust,Digital identity,National agency leading on the national digital identity system,100104,MultiSelect,,National agency leading on the national digital identity system,Which national agency has the lead on the national digital identity system?,2017,2021,23655
Trust,Digital identity,Mechanisms to ensure consistency between KYC requirements for Mobile Network Operators and national identity systems/ programmes,100104,Text,,Mechanisms to ensure consistency between KYC requirements for Mobile Network Operators and national identity systems/ programmes,"If yes, please describe those mechanisms?",2017,2021,23670
Trust,Digital identity,"Mechanisms also include provisions for foreign nationals, including refugees",100104,Boolean,,"Mechanisms also include provisions for foreign nationals, including refugees","Do these mechanisms also include provisions for foreign nationals, including refugees?",2017,2021,23671
